,FECHA,PRECIP(mm),EVAP(mm),TMAX(°C),TMIN(°C)
0,01/01/2008,0.0,5.9,24.1,7.2
1,02/01/2008,0.0,5.9,18.4,7.3
2,03/01/2008,0.0,3.4,16.7,3.6
3,04/01/2008,0.0,3.1,19.8,2.9
4,05/01/2008,0.0,3.0,23.2,4.1
5,06/01/2008,0.0,3.9,22.8,5.6
6,07/01/2008,0.0,4.2,22.6,5.4
7,08/01/2008,0.0,4.5,22.8,4.1
8,09/01/2008,0.0,3.9,22.6,4.0
9,10/01/2008,0.0,4.5,23.1,4.0
10,11/01/2008,0.0,3.9,21.9,5.0
11,12/01/2008,0.0,3.7,21.9,3.6
12,13/01/2008,0.0,3.8,23.2,4.5
13,14/01/2008,0.0,3.9,21.0,5.8
14,15/01/2008,0.0,3.9,20.7,8.5
15,16/01/2008,0.0,4.4,20.4,5.1
16,17/01/2008,0.0,3.2,19.9,5.4
17,18/01/2008,0.0,3.4,21.0,6.7
18,19/01/2008,0.0,3.6,22.3,8.1
19,20/01/2008,0.0,2.9,21.2,6.4
20,21/01/2008,0.0,3.5,23.2,5.9
21,22/01/2008,0.0,2.9,23.4,6.0
22,23/01/2008,0.0,3.8,25.8,7.4
23,24/01/2008,0.0,3.8,25.3,7.7
24,25/01/2008,0.0,3.4,24.4,8.2
25,26/01/2008,0.0,3.6,25.6,9.0
26,27/01/2008,0.0,3.9,24.7,8.6
27,28/01/2008,0.0,3.9,24.8,8.2
28,29/01/2008,0.0,4.5,24.6,7.9
29,30/01/2008,0.0,5.4,24.0,8.1
30,31/01/2008,0.0,4.6,24.7,7.1
31,01/02/2008,0.0,3.9,27.5,7.3
32,02/02/2008,0.0,4.3,28.0,7.3
33,03/02/2008,0.0,5.6,27.6,5.8
34,04/02/2008,0.0,3.8,27.6,6.7
35,05/02/2008,0.0,4.2,27.3,6.6
36,06/02/2008,0.0,3.5,27.9,6.2
37,07/02/2008,0.0,3.1,27.4,6.1
38,08/02/2008,0.0,4.4,27.6,6.1
39,09/02/2008,0.0,3.1,27.5,6.2
40,10/02/2008,0.0,3.4,27.5,6.9
41,11/02/2008,0.0,3.1,26.8,6.9
42,12/02/2008,0.0,4.0,26.7,6.5
43,13/02/2008,0.0,3.4,27.0,6.7
44,14/02/2008,0.0,3.6,26.7,5.7
45,15/02/2008,0.0,4.4,28.5,5.6
46,16/02/2008,0.0,4.4,29.3,5.7
47,17/02/2008,0.0,4.4,29.5,6.2
48,18/02/2008,0.0,5.1,29.2,6.7
49,19/02/2008,0.0,5.5,28.7,6.3
50,20/02/2008,0.0,3.2,29.3,6.0
51,21/02/2008,0.0,4.4,28.9,5.9
52,22/02/2008,0.0,4.6,30.3,5.9
53,23/02/2008,0.0,6.3,31.6,6.3
54,24/02/2008,0.0,5.7,30.9,6.9
55,25/02/2008,0.0,5.1,30.0,7.1
56,26/02/2008,0.0,5.4,29.4,6.7
57,27/02/2008,0.0,4.6,30.0,6.1
58,28/02/2008,0.0,4.7,29.2,6.6
59,29/02/2008,0.0,6.0,28.5,6.9
60,01/03/2008,0.0,4.6,29.6,6.8
61,02/03/2008,0.0,5.3,28.7,6.6
62,03/03/2008,0.0,4.9,29.2,6.7
