,FECHA,PRECIP(mm),EVAP(mm),TMAX(°C),TMIN(°C)
0,01/01/2008,0.0,4.1,33.7,12.4
1,02/01/2008,0.0,5.6,31.0,12.1
2,03/01/2008,0.0,4.6,31.2,11.9
3,04/01/2008,0.0,5.2,32.1,9.8
4,05/01/2008,0.0,3.3,31.7,9.8
5,06/01/2008,0.0,3.3,32.7,8.9
6,07/01/2008,0.0,3.8,33.1,8.7
7,08/01/2008,0.0,4.0,32.9,7.8
8,09/01/2008,0.0,3.9,32.9,7.2
9,10/01/2008,0.0,3.7,33.2,7.2
10,11/01/2008,0.0,3.4,30.0,7.8
11,12/01/2008,0.0,4.2,31.5,6.2
12,13/01/2008,0.0,4.2,31.7,6.0
13,14/01/2008,0.0,3.7,31.3,6.7
14,15/01/2008,0.0,3.9,29.8,9.9
15,16/01/2008,0.0,3.9,30.1,8.1
16,17/01/2008,0.0,3.4,28.9,7.4
17,18/01/2008,0.0,3.6,29.8,7.7
18,19/01/2008,0.0,3.9,35.5,9.6
19,20/01/2008,0.0,3.7,31.2,10.2
20,21/01/2008,0.0,4.5,32.6,10.4
21,22/01/2008,0.0,3.0,32.2,11.5
22,23/01/2008,0.0,4.1,36.0,10.4
23,24/01/2008,0.0,3.5,33.6,11.0
24,25/01/2008,0.0,4.0,33.2,12.4
25,26/01/2008,0.0,4.5,34.7,12.3
26,27/01/2008,0.0,4.5,34.2,12.0
27,28/01/2008,0.0,4.1,34.1,11.9
28,29/01/2008,0.0,4.3,35.2,12.0
29,30/01/2008,0.0,4.5,32.3,11.9
30,31/01/2008,0.0,4.9,33.1,10.8
31,01/02/2008,0.0,4.0,35.0,15.3
32,02/02/2008,0.0,4.1,36.2,15.7
33,03/02/2008,0.0,4.0,35.4,14.9
34,04/02/2008,0.0,3.7,35.3,14.4
35,05/02/2008,0.0,4.2,34.8,14.0
36,06/02/2008,0.0,4.0,35.0,14.2
37,07/02/2008,0.0,3.6,35.4,14.1
38,08/02/2008,0.0,3.7,34.2,15.7
39,09/02/2008,0.0,4.2,34.7,16.2
40,10/02/2008,0.0,3.9,36.4,16.4
41,11/02/2008,0.0,4.1,36.3,16.3
42,12/02/2008,0.0,3.8,35.4,15.8
43,13/02/2008,0.0,4.5,35.9,14.9
44,14/02/2008,0.0,4.8,35.9,12.7
45,15/02/2008,0.0,4.5,36.9,12.7
46,16/02/2008,0.0,4.9,37.3,13.4
47,17/02/2008,0.0,4.4,36.6,13.2
48,18/02/2008,0.0,4.3,34.9,13.3
49,19/02/2008,0.0,4.2,34.7,12.8
50,20/02/2008,0.0,4.5,35.9,12.4
51,21/02/2008,0.0,4.3,36.6,13.8
52,22/02/2008,0.0,4.9,37.1,13.9
53,23/02/2008,0.0,4.8,38.1,14.4
54,24/02/2008,0.0,5.0,37.8,15.8
55,25/02/2008,0.0,5.2,37.6,14.6
56,26/02/2008,0.0,5.1,36.7,13.7
57,27/02/2008,0.0,5.3,35.2,13.1
58,28/02/2008,0.0,5.0,35.4,13.6
59,29/02/2008,0.0,5.3,37.1,14.3
60,01/03/2008,0.0,5.0,38.2,15.1
61,02/03/2008,0.0,4.7,36.8,14.0
62,03/03/2008,0.0,5.1,36.6,13.5
63,04/03/2008,0.0,4.2,35.1,16.9
64,05/03/2008,0.0,5.8,36.9,13.6
65,06/03/2008,0.0,6.0,36.8,12.5
66,07/03/2008,0.0,6.0,36.5,11.3
67,08/03/2008,0.0,5.8,35.2,10.0
68,09/03/2008,0.0,5.3,36.9,11.3
69,10/03/2008,0.0,5.3,38.0,13.9
70,11/03/2008,0.0,6.4,38.3,16.1
71,12/03/2008,0.0,6.4,39.0,15.0
72,13/03/2008,0.0,6.2,37.4,14.2
73,14/03/2008,0.0,6.1,37.7,12.3
74,15/03/2008,0.0,5.2,37.4,12.5
75,16/03/2008,0.0,5.3,37.6,12.9
76,17/03/2008,0.0,5.8,37.1,13.2
77,18/03/2008,0.0,6.6,36.0,15.2
78,19/03/2008,0.0,6.3,36.3,13.0
79,20/03/2008,0.0,6.1,36.4,15.4
80,21/03/2008,0.0,6.7,38.8,16.3
81,22/03/2008,0.0,6.7,39.3,16.0
82,23/03/2008,0.0,6.0,38.5,13.2
83,24/03/2008,0.0,5.3,38.0,14.1
84,25/03/2008,0.0,5.8,38.1,16.5
85,26/03/2008,0.0,6.9,39.2,16.1
86,27/03/2008,0.0,7.4,39.1,15.9
87,28/03/2008,0.0,7.1,39.0,14.9
88,29/03/2008,0.0,6.8,39.3,13.5
89,30/03/2008,0.0,6.4,38.5,14.3
90,31/03/2008,0.0,6.5,39.6,14.8
91,01/04/2008,0.0,6.1,38.9,16.2
92,02/04/2008,0.0,6.4,38.7,16.8
93,03/04/2008,0.0,5.9,39.2,17.8
94,04/04/2008,0.0,6.1,38.1,16.6
95,05/04/2008,0.0,5.4,36.7,19.2
96,06/04/2008,0.0,5.9,38.4,18.6
97,07/04/2008,0.0,6.7,39.0,20.4
98,08/04/2008,0.0,5.8,37.7,19.0
99,09/04/2008,0.0,6.5,38.4,20.0
100,10/04/2008,0.0,5.0,37.5,18.4
101,11/04/2008,0.0,6.1,35.6,20.5
102,12/04/2008,0.0,5.8,39.0,18.1
103,13/04/2008,0.0,5.8,38.8,19.5
104,14/04/2008,0.0,6.8,38.8,19.8
105,15/04/2008,0.0,6.9,39.5,19.0
106,16/04/2008,0.0,7.5,40.0,19.7
107,17/04/2008,0.0,6.2,38.2,16.5
108,18/04/2008,0.0,7.1,40.1,17.0
109,19/04/2008,0.0,6.3,38.9,17.9
110,20/04/2008,0.0,6.9,40.4,17.5
111,21/04/2008,0.0,7.2,41.4,18.4
112,22/04/2008,0.0,6.4,39.1,18.7
113,23/04/2008,0.0,6.0,39.7,19.5
114,24/04/2008,0.0,7.4,39.8,19.4
115,25/04/2008,0.0,6.5,40.3,17.8
116,26/04/2008,0.0,5.6,38.8,19.4
117,27/04/2008,0.0,5.6,38.7,20.0
118,28/04/2008,0.0,7.0,39.2,21.0
119,29/04/2008,0.0,7.6,38.5,17.8
120,30/04/2008,0.6,6.8,39.5,17.4
121,01/05/2008,0.0,7.0,39.3,17.3
122,02/05/2008,0.0,7.7,40.1,17.7
123,03/05/2008,0.0,5.6,38.9,15.9
124,04/05/2008,0.0,6.6,37.7,18.4
125,05/05/2008,0.0,6.3,38.9,18.5
126,06/05/2008,0.0,5.6,38.7,21.3
127,07/05/2008,0.0,5.7,38.2,22.0
128,08/05/2008,0.0,6.6,38.9,19.7
129,09/05/2008,0.0,5.7,39.0,21.4
130,10/05/2008,0.0,5.3,38.5,22.3
131,11/05/2008,0.0,5.2,38.5,22.3
132,12/05/2008,0.0,5.9,39.4,20.7
133,13/05/2008,0.1,6.6,39.1,20.2
134,14/05/2008,0.0,7.3,39.8,21.2
135,15/05/2008,0.0,6.5,39.3,21.8
136,16/05/2008,0.0,6.5,39.4,21.6
137,17/05/2008,0.0,6.5,38.9,21.1
138,18/05/2008,0.0,5.7,38.5,20.5
139,19/05/2008,0.0,6.1,38.1,20.4
140,20/05/2008,0.2,4.4,37.1,21.2
141,21/05/2008,0.0,5.1,36.7,20.3
142,22/05/2008,0.0,6.1,35.7,18.7
143,23/05/2008,0.0,5.6,37.2,17.8
144,24/05/2008,0.0,5.1,37.4,22.0
145,25/05/2008,0.0,5.5,37.0,21.3
146,26/05/2008,0.0,5.5,37.3,23.9
147,27/05/2008,0.0,4.4,35.9,22.5
148,28/05/2008,0.2,4.7,36.9,24.5
149,29/05/2008,0.0,5.6,38.3,25.0
150,30/05/2008,0.0,5.1,37.4,22.4
151,31/05/2008,0.3,5.2,37.7,22.4
152,01/06/2008,0.0,6.0,38.6,22.9
153,02/06/2008,0.0,5.5,40.2,21.7
154,03/06/2008,0.0,5.4,38.2,22.1
155,04/06/2008,0.0,5.2,36.9,23.1
156,05/06/2008,0.0,4.7,36.5,23.5
157,06/06/2008,0.0,4.5,37.7,25.0
158,07/06/2008,0.3,3.5,35.5,25.8
159,08/06/2008,2.2,4.1,35.7,23.4
160,09/06/2008,54.8,3.8,32.2,23.8
161,10/06/2008,5.7,1.3,29.8,24.0
162,11/06/2008,0.1,2.7,32.1,22.6
163,12/06/2008,0.2,2.2,32.3,21.8
164,13/06/2008,2.2,2.6,34.5,24.4
165,14/06/2008,1.8,1.3,35.1,24.7
166,15/06/2008,2.2,4.6,36.9,22.4
167,16/06/2008,0.8,5.3,37.3,24.1
168,17/06/2008,9.0,3.8,38.0,22.9
169,18/06/2008,3.0,2.8,36.7,23.0
170,19/06/2008,0.8,2.6,35.7,23.7
171,20/06/2008,6.5,3.7,36.5,25.6
172,21/06/2008,8.4,3.9,35.4,23.3
173,22/06/2008,13.7,3.9,34.6,23.9
174,23/06/2008,0.8,3.7,36.0,23.5
175,24/06/2008,9.1,4.9,38.2,23.7
176,25/06/2008,6.4,4.2,37.1,23.6
177,26/06/2008,12.6,2.5,35.3,24.7
178,27/06/2008,12.7,2.7,35.3,24.5
179,28/06/2008,1.9,2.5,34.3,23.7
180,29/06/2008,1.2,3.1,33.7,25.2
181,30/06/2008,16.0,4.1,29.4,24.3
182,01/07/2008,3.7,1.9,33.6,24.1
183,02/07/2008,15.4,0.6,30.7,23.5
184,03/07/2008,7.2,3.9,32.1,23.4
185,04/07/2008,3.0,3.3,34.2,23.8
186,05/07/2008,31.0,4.5,34.4,23.5
187,06/07/2008,37.5,2.2,32.1,24.9
188,07/07/2008,12.9,1.1,28.3,23.5
189,08/07/2008,15.3,1.4,29.6,23.0
190,09/07/2008,10.0,1.4,30.2,23.4
191,10/07/2008,1.7,2.5,33.3,23.4
192,11/07/2008,8.1,1.9,32.8,24.4
193,12/07/2008,0.7,2.3,33.2,23.4
194,13/07/2008,11.8,2.6,34.0,22.7
195,14/07/2008,0.5,3.5,33.7,24.0
196,15/07/2008,6.1,1.8,34.3,23.6
197,16/07/2008,52.6,3.3,35.7,22.6
198,17/07/2008,5.4,2.6,33.9,22.8
199,18/07/2008,2.6,3.7,34.5,22.5
200,19/07/2008,14.4,4.7,34.1,24.3
201,20/07/2008,1.8,2.8,34.7,23.0
202,21/07/2008,3.8,3.2,35.6,24.5
203,22/07/2008,9.9,2.0,33.4,24.1
204,23/07/2008,13.4,2.4,33.9,24.1
205,24/07/2008,22.4,3.3,34.1,24.5
206,25/07/2008,15.4,2.0,34.6,23.8
207,26/07/2008,5.1,2.3,34.2,22.0
208,27/07/2008,0.0,5.0,34.7,21.2
209,28/07/2008,0.6,4.9,35.8,23.5
210,29/07/2008,35.5,5.7,34.7,23.7
211,30/07/2008,5.8,2.4,32.9,23.7
212,31/07/2008,7.7,1.7,32.7,22.6
213,01/08/2008,0.0,4.8,33.7,22.7
214,02/08/2008,0.6,2.7,32.8,22.5
215,03/08/2008,15.7,4.4,33.2,22.8
216,04/08/2008,17.2,5.1,34.7,23.5
217,05/08/2008,8.2,1.9,34.0,22.1
218,06/08/2008,15.4,2.7,34.1,22.9
219,07/08/2008,0.3,2.1,32.6,23.8
220,08/08/2008,16.7,4.3,35.2,22.5
221,09/08/2008,0.4,4.1,35.6,21.0
222,10/08/2008,0.7,3.2,34.4,24.1
223,11/08/2008,2.0,1.6,33.0,24.8
224,12/08/2008,14.7,2.6,32.4,24.5
225,13/08/2008,0.7,3.1,33.3,23.2
226,14/08/2008,6.0,3.1,34.5,23.9
227,15/08/2008,2.1,2.8,33.4,24.4
228,16/08/2008,29.0,3.3,34.0,22.9
229,17/08/2008,1.3,3.5,34.5,23.9
230,18/08/2008,1.0,3.8,35.6,23.6
231,19/08/2008,13.2,3.7,34.4,24.6
232,20/08/2008,29.9,2.0,32.8,25.0
233,21/08/2008,0.9,2.1,33.7,23.8
234,22/08/2008,3.2,3.0,33.7,24.0
235,23/08/2008,9.4,1.5,31.6,23.5
236,24/08/2008,22.0,4.8,34.0,23.4
237,25/08/2008,14.4,3.5,34.3,23.6
238,26/08/2008,13.9,3.5,33.1,24.8
239,27/08/2008,2.5,2.7,34.2,23.5
240,28/08/2008,12.7,3.1,33.5,22.9
241,29/08/2008,15.2,3.5,33.9,22.9
242,30/08/2008,21.8,2.7,33.5,24.1
243,31/08/2008,0.9,2.5,34.6,23.6
244,01/09/2008,10.0,1.9,33.9,25.1
245,02/09/2008,29.6,2.9,32.3,25.0
246,03/09/2008,7.3,1.8,33.0,24.7
247,04/09/2008,27.5,2.6,35.0,25.5
248,05/09/2008,7.1,2.7,35.0,24.9
249,06/09/2008,0.8,2.6,34.6,24.6
250,07/09/2008,8.0,1.5,31.6,25.3
251,08/09/2008,16.5,0.9,31.3,24.3
252,09/09/2008,14.1,0.4,31.7,24.2
253,10/09/2008,15.8,1.6,32.0,24.7
254,11/09/2008,0.2,4.1,34.2,24.6
255,12/09/2008,0.5,2.2,33.5,23.2
256,13/09/2008,0.1,1.3,33.8,23.8
257,14/09/2008,12.5,2.0,31.0,25.1
258,15/09/2008,10.8,2.2,32.1,23.2
259,16/09/2008,0.6,3.1,33.9,22.3
260,17/09/2008,0.0,4.5,36.4,22.3
261,18/09/2008,7.1,4.0,36.1,24.5
262,19/09/2008,32.0,4.1,33.8,23.6
263,20/09/2008,6.6,3.7,35.5,23.7
264,21/09/2008,5.4,2.7,34.9,23.3
265,22/09/2008,2.6,2.2,32.8,23.9
266,23/09/2008,0.0,2.4,33.6,25.4
267,24/09/2008,46.8,4.8,34.4,24.9
268,25/09/2008,1.7,2.3,33.1,24.7
269,26/09/2008,1.8,1.9,33.1,25.8
