,FECHA,PRECIP(mm),EVAP(mm),TMAX(°C),TMIN(°C)
0,01/01/2008,0.0,5.0,26.4,8.1
1,02/01/2008,0.0,3.8,21.8,8.9
2,03/01/2008,0.0,3.5,21.6,3.4
3,04/01/2008,0.0,2.9,23.8,3.4
4,05/01/2008,0.0,3.5,25.3,4.1
5,06/01/2008,0.0,3.1,26.7,6.6
6,07/01/2008,0.0,4.5,27.4,7.0
7,08/01/2008,0.0,3.7,27.1,7.2
8,09/01/2008,0.0,4.5,27.1,7.2
9,10/01/2008,0.0,4.1,26.2,6.7
10,11/01/2008,0.0,3.8,26.3,7.2
11,12/01/2008,0.0,3.5,25.4,7.3
12,13/01/2008,0.0,4.2,25.9,4.8
13,14/01/2008,0.0,4.1,25.3,7.4
14,15/01/2008,0.0,4.1,24.9,9.8
15,16/01/2008,0.0,4.2,22.6,7.9
16,17/01/2008,0.0,3.3,22.5,6.2
17,18/01/2008,0.0,2.7,21.9,7.1
18,19/01/2008,0.0,3.4,24.7,6.8
19,20/01/2008,0.0,3.5,24.6,7.5
20,21/01/2008,0.0,4.0,26.5,8.4
21,22/01/2008,0.0,3.7,27.1,9.0
22,23/01/2008,0.0,4.8,28.6,9.8
23,24/01/2008,0.0,4.4,27.3,10.2
24,25/01/2008,0.0,4.0,28.8,10.9
25,26/01/2008,0.0,4.1,29.4,11.2
26,27/01/2008,0.0,4.5,29.0,11.3
27,28/01/2008,0.0,4.8,27.6,10.8
28,29/01/2008,0.0,4.6,26.1,9.9
29,30/01/2008,0.0,5.6,27.6,9.9
30,31/01/2008,0.0,4.7,27.6,9.2
31,01/02/2008,0.0,5.6,27.4,9.8
32,02/02/2008,0.0,4.7,27.4,9.7
33,03/02/2008,0.0,5.3,26.8,9.8
34,04/02/2008,0.0,5.7,27.0,9.8
35,05/02/2008,0.0,6.6,27.0,9.4
36,06/02/2008,0.0,6.0,27.2,9.2
37,07/02/2008,0.0,4.8,25.5,9.4
38,08/02/2008,0.0,6.3,26.6,9.9
39,09/02/2008,0.0,7.1,28.2,10.0
40,10/02/2008,0.0,5.8,27.2,10.2
41,11/02/2008,0.0,5.0,26.0,10.5
42,12/02/2008,0.0,6.3,25.6,10.2
43,13/02/2008,0.0,5.5,25.5,9.4
44,14/02/2008,0.0,6.4,27.0,9.4
45,15/02/2008,0.0,6.0,28.5,9.2
46,16/02/2008,0.0,6.8,28.8,9.1
47,17/02/2008,0.0,6.6,28.5,9.2
48,18/02/2008,0.0,6.6,28.9,9.2
49,19/02/2008,0.0,6.9,29.0,9.0
50,20/02/2008,0.0,6.7,28.2,9.0
51,21/02/2008,0.0,5.6,28.0,10.0
52,22/02/2008,0.0,7.1,29.2,10.1
53,23/02/2008,0.0,6.9,30.7,9.6
54,24/02/2008,0.0,6.9,31.9,10.2
55,25/02/2008,0.0,7.4,31.5,11.5
56,26/02/2008,0.0,7.9,30.8,10.9
57,27/02/2008,0.0,5.5,28.3,11.2
58,28/02/2008,0.0,5.0,28.3,10.2
59,29/02/2008,0.0,5.8,29.2,9.9
60,01/03/2008,0.0,6.0,29.5,11.3
61,02/03/2008,0.0,7.8,29.1,11.4
62,03/03/2008,0.0,7.3,27.9,9.8
63,04/03/2008,0.0,7.1,28.4,11.3
64,05/03/2008,0.0,8.6,27.3,10.2
65,06/03/2008,0.0,7.9,25.1,9.2
66,07/03/2008,0.0,7.1,25.3,6.4
67,08/03/2008,0.0,6.4,27.4,7.5
68,09/03/2008,0.0,7.8,25.8,7.5
69,10/03/2008,0.0,6.8,27.7,8.1
70,11/03/2008,0.0,5.5,28.1,9.5
71,12/03/2008,0.0,7.7,29.5,10.5
72,13/03/2008,0.0,7.8,28.6,11.6
73,14/03/2008,0.0,8.1,29.7,9.5
74,15/03/2008,0.0,8.2,31.6,10.2
75,16/03/2008,0.0,8.7,29.9,11.2
76,17/03/2008,0.0,9.5,28.7,11.8
77,18/03/2008,0.0,9.3,27.1,12.1
78,19/03/2008,0.0,8.6,27.9,9.5
79,20/03/2008,0.0,6.2,28.6,9.5
80,21/03/2008,0.0,7.2,29.6,10.0
81,22/03/2008,0.0,7.9,30.4,11.4
82,23/03/2008,0.0,7.5,30.0,11.4
83,24/03/2008,0.0,7.9,28.5,11.6
84,25/03/2008,0.0,6.6,27.4,12.4
85,26/03/2008,0.0,7.4,30.5,13.1
86,27/03/2008,0.0,8.8,30.6,12.8
87,28/03/2008,0.0,9.5,31.6,12.4
88,29/03/2008,0.0,9.9,32.0,11.8
89,30/03/2008,0.0,8.7,32.8,11.8
90,31/03/2008,0.0,9.7,33.1,12.8
91,01/04/2008,0.0,9.2,34.0,13.4
92,02/04/2008,0.0,8.8,34.6,13.9
93,03/04/2008,0.0,10.3,33.1,13.5
94,04/04/2008,0.0,10.7,33.3,14.4
95,05/04/2008,0.0,9.0,30.8,12.9
96,06/04/2008,0.0,8.7,31.0,13.2
97,07/04/2008,0.0,7.0,32.1,13.4
98,08/04/2008,0.0,9.7,32.8,13.5
99,09/04/2008,0.0,9.0,32.6,13.5
100,10/04/2008,0.0,9.5,33.8,12.7
101,11/04/2008,0.0,9.9,33.1,13.0
102,12/04/2008,0.0,9.1,33.9,14.0
103,13/04/2008,0.3,7.1,32.3,15.8
104,14/04/2008,0.4,7.4,29.0,14.8
105,15/04/2008,0.1,7.6,29.0,14.3
106,16/04/2008,0.0,7.3,31.3,14.6
107,17/04/2008,0.0,8.8,29.0,14.4
108,18/04/2008,0.0,8.7,33.2,12.5
109,19/04/2008,0.0,7.8,34.2,13.5
110,20/04/2008,0.0,10.0,33.5,14.9
111,21/04/2008,0.0,8.2,34.9,15.7
112,22/04/2008,0.0,9.0,32.7,16.1
113,23/04/2008,0.0,9.8,33.9,15.6
114,24/04/2008,0.0,9.9,33.7,16.4
115,25/04/2008,0.0,8.2,34.3,15.9
116,26/04/2008,0.0,9.6,33.1,16.1
117,27/04/2008,0.0,8.7,33.8,15.5
118,28/04/2008,0.0,9.0,33.0,14.5
119,29/04/2008,0.0,9.8,32.1,15.7
120,30/04/2008,0.0,10.9,32.0,15.3
121,01/05/2008,0.0,9.0,32.0,13.8
122,02/05/2008,0.0,9.4,32.3,13.7
123,03/05/2008,0.0,8.6,33.6,13.9
124,04/05/2008,0.0,9.3,34.0,14.5
125,05/05/2008,0.0,8.5,33.6,15.8
126,06/05/2008,0.0,8.4,33.0,16.7
127,07/05/2008,0.0,8.5,31.3,17.4
128,08/05/2008,0.0,9.2,34.3,16.0
