,FECHA,PRECIP(mm),EVAP(mm),TMAX(°C),TMIN(°C)
0,01/01/2008,0.0,4.3,24.3,5.6
1,02/01/2008,0.0,3.4,20.8,3.6
2,03/01/2008,0.0,4.3,19.6,0.4
3,04/01/2008,0.0,2.5,23.8,1.3
4,05/01/2008,0.0,3.2,25.2,2.0
5,06/01/2008,0.0,3.2,25.8,2.0
6,07/01/2008,0.0,4.2,25.3,4.9
7,08/01/2008,0.0,3.1,25.1,4.1
8,09/01/2008,0.0,4.5,24.8,3.8
9,10/01/2008,0.0,3.6,23.9,3.9
10,11/01/2008,0.0,2.8,24.7,3.5
11,12/01/2008,0.0,4.5,24.1,2.9
12,13/01/2008,0.0,3.4,24.4,4.0
13,14/01/2008,0.0,4.3,24.4,3.9
14,15/01/2008,0.0,3.4,23.4,5.2
15,16/01/2008,0.0,3.1,20.8,4.2
16,17/01/2008,0.0,2.7,21.5,4.1
17,18/01/2008,0.0,2.5,21.5,4.1
18,19/01/2008,0.0,3.2,23.0,4.2
19,20/01/2008,0.0,2.6,21.5,3.9
20,21/01/2008,0.0,3.1,25.2,4.7
21,22/01/2008,0.0,3.3,25.9,4.3
22,23/01/2008,0.0,3.9,27.9,4.9
23,24/01/2008,0.0,3.0,27.3,7.2
24,25/01/2008,0.0,2.5,25.3,7.9
25,26/01/2008,0.0,4.3,27.5,7.8
26,27/01/2008,0.0,3.9,25.7,6.3
27,28/01/2008,0.0,3.9,25.1,7.4
28,29/01/2008,0.0,3.5,24.8,6.8
29,30/01/2008,0.0,4.8,25.2,6.8
30,31/01/2008,0.0,4.2,24.9,5.8
31,01/02/2008,0.0,6.7,21.5,3.6
32,02/02/2008,0.0,7.4,22.8,2.8
33,03/02/2008,0.0,4.4,21.8,3.2
34,04/02/2008,0.0,6.0,19.8,3.7
35,05/02/2008,0.0,5.2,23.3,2.7
36,06/02/2008,0.0,2.7,23.7,3.0
37,07/02/2008,0.0,5.6,22.7,4.3
38,08/02/2008,0.2,5.6,23.6,2.8
39,09/02/2008,0.0,6.4,21.8,5.1
40,10/02/2008,0.0,6.3,21.6,3.9
41,11/02/2008,0.0,5.1,22.0,3.7
42,12/02/2008,0.0,7.6,24.3,3.6
43,13/02/2008,0.0,7.1,23.7,8.1
44,14/02/2008,0.0,4.5,25.1,2.7
45,15/02/2008,0.0,5.0,25.7,3.4
46,16/02/2008,0.0,6.3,18.4,2.6
47,17/02/2008,0.0,5.8,24.5,3.8
48,18/02/2008,0.0,6.3,24.2,4.6
49,19/02/2008,0.0,5.8,22.2,4.3
50,20/02/2008,0.0,4.1,21.2,4.2
51,21/02/2008,0.0,5.8,25.8,3.9
52,22/02/2008,0.0,6.4,23.8,4.4
53,23/02/2008,0.0,5.1,22.8,4.2
54,24/02/2008,0.0,6.3,22.0,4.1
55,25/02/2008,0.0,4.8,21.1,4.2
56,26/02/2008,0.0,5.1,20.4,4.9
57,27/02/2008,0.0,5.1,23.5,3.2
58,28/02/2008,0.0,7.0,21.2,4.2
59,29/02/2008,0.0,3.9,18.3,4.6
60,01/03/2008,0.0,5.9,24.5,5.3
61,02/03/2008,0.0,5.3,20.5,4.2
62,03/03/2008,0.0,6.2,17.1,4.3
63,04/03/2008,0.0,5.0,22.8,4.9
64,05/03/2008,0.0,4.3,20.6,3.2
65,06/03/2008,0.0,6.2,22.9,3.3
66,07/03/2008,0.0,8.0,23.8,2.8
67,08/03/2008,0.0,3.5,20.9,3.5
