,FECHA,PRECIP(mm),EVAP(mm),TMAX(°C),TMIN(°C)
0,01/01/2008,0.0,4.2,31.6,10.7
1,02/01/2008,0.0,4.1,32.2,10.8
2,03/01/2008,0.0,4.3,30.2,10.6
3,04/01/2008,0.0,5.7,30.5,9.5
4,05/01/2008,0.0,5.6,32.6,8.6
5,06/01/2008,0.0,4.3,31.5,8.3
6,07/01/2008,0.0,1.8,32.6,7.7
7,08/01/2008,0.0,4.5,32.6,6.2
8,09/01/2008,0.0,3.1,32.5,4.3
9,10/01/2008,0.0,3.7,35.3,4.9
10,11/01/2008,0.0,3.0,30.5,5.9
11,12/01/2008,0.0,4.7,30.6,4.7
12,13/01/2008,0.0,4.8,30.9,5.1
13,14/01/2008,0.0,4.0,31.4,5.1
14,15/01/2008,0.0,2.3,28.6,6.6
15,16/01/2008,0.0,4.4,31.3,7.2
16,17/01/2008,0.0,2.8,30.4,7.3
17,18/01/2008,0.0,3.7,29.6,6.8
18,19/01/2008,0.0,4.1,32.6,8.9
19,20/01/2008,0.0,3.9,30.6,9.7
20,21/01/2008,0.0,4.9,31.6,9.6
21,22/01/2008,0.0,2.3,33.5,9.6
22,23/01/2008,0.0,2.1,35.6,9.8
23,24/01/2008,0.0,2.5,32.7,9.8
24,25/01/2008,0.0,4.8,32.6,11.2
25,26/01/2008,0.0,4.5,34.6,11.3
26,27/01/2008,0.0,4.7,33.6,11.3
27,28/01/2008,0.0,3.2,33.6,9.8
28,29/01/2008,0.0,4.1,34.5,10.3
29,30/01/2008,0.0,4.6,31.7,10.8
30,31/01/2008,0.0,6.5,32.6,9.2
31,01/02/2008,0.0,3.1,31.6,7.8
32,02/02/2008,0.0,4.1,32.6,8.7
33,03/02/2008,0.0,5.0,33.6,9.2
34,04/02/2008,0.0,5.8,33.1,7.8
35,05/02/2008,0.0,5.9,32.1,8.6
36,06/02/2008,0.0,5.0,31.2,9.1
37,07/02/2008,0.0,4.5,31.6,8.6
38,08/02/2008,0.0,5.0,31.7,9.9
39,09/02/2008,0.0,4.2,32.7,9.7
40,10/02/2008,0.0,3.3,31.6,10.7
41,11/02/2008,0.0,4.3,32.6,10.7
42,12/02/2008,0.0,4.7,32.6,9.6
43,13/02/2008,0.0,3.1,33.6,8.7
