,FECHA,PRECIP(mm),EVAP(mm),TMAX(°C),TMIN(°C)
0,01/01/2008,0.0,4.2,35.1,12.6
1,02/01/2008,0.0,4.2,31.1,11.7
2,03/01/2008,0.0,3.9,31.7,10.3
3,04/01/2008,0.0,4.4,32.6,8.3
4,05/01/2008,0.0,2.9,30.3,9.9
5,06/01/2008,0.0,3.6,32.7,9.4
6,07/01/2008,0.0,4.6,33.4,9.4
7,08/01/2008,0.0,3.8,33.1,8.2
8,09/01/2008,0.0,4.2,33.1,7.9
9,10/01/2008,0.0,3.8,32.7,8.0
10,11/01/2008,0.0,4.0,32.6,8.6
11,12/01/2008,0.0,4.0,32.3,5.9
12,13/01/2008,0.0,4.0,31.6,6.6
13,14/01/2008,0.0,3.9,32.3,8.1
14,15/01/2008,0.0,4.6,29.9,10.8
15,16/01/2008,0.0,3.7,30.8,8.2
16,17/01/2008,0.0,3.4,29.6,7.7
17,18/01/2008,0.0,3.4,30.1,8.9
18,19/01/2008,0.0,4.0,32.8,9.6
19,20/01/2008,0.0,3.4,31.1,9.7
20,21/01/2008,0.0,3.7,33.6,10.0
21,22/01/2008,0.0,4.4,32.7,10.6
22,23/01/2008,0.0,4.0,34.6,10.0
23,24/01/2008,0.0,4.8,35.0,10.3
24,25/01/2008,0.0,3.8,34.6,11.8
25,26/01/2008,0.0,4.7,35.3,12.0
26,27/01/2008,0.0,4.6,35.6,12.7
27,28/01/2008,0.0,4.2,35.3,12.4
28,29/01/2008,0.0,4.4,35.8,11.1
29,30/01/2008,0.0,4.3,33.8,11.6
30,31/01/2008,0.0,4.3,34.3,11.2
31,01/02/2008,0.0,3.6,30.6,8.7
32,02/02/2008,0.0,3.8,30.7,7.7
33,03/02/2008,0.0,4.5,30.3,7.9
34,04/02/2008,0.0,3.8,30.5,7.1
35,05/02/2008,0.0,4.1,30.0,7.0
36,06/02/2008,0.0,3.7,30.3,7.0
37,07/02/2008,0.0,4.3,30.9,7.2
38,08/02/2008,0.0,3.9,30.3,8.5
39,09/02/2008,0.1,3.8,31.5,10.1
40,10/02/2008,0.0,4.0,32.0,10.3
41,11/02/2008,0.0,3.9,31.3,10.2
42,12/02/2008,0.0,4.4,29.1,8.8
43,13/02/2008,0.0,4.5,30.6,7.3
44,14/02/2008,0.0,4.5,30.2,6.7
45,15/02/2008,0.0,5.7,31.6,6.4
46,16/02/2008,0.0,5.0,33.0,6.5
47,17/02/2008,0.0,4.9,32.5,7.1
48,18/02/2008,0.0,5.1,31.1,7.4
49,19/02/2008,0.0,4.9,31.4,6.4
50,20/02/2008,0.0,5.0,31.8,6.0
51,21/02/2008,0.0,5.0,31.8,6.4
52,22/02/2008,0.0,4.6,33.2,7.5
53,23/02/2008,0.0,5.8,33.6,8.1
54,24/02/2008,0.0,5.5,35.2,8.8
55,25/02/2008,0.0,5.3,32.6,9.5
56,26/02/2008,0.0,5.6,33.0,7.2
57,27/02/2008,0.0,5.5,33.5,6.8
58,28/02/2008,0.0,5.5,31.5,7.7
59,29/02/2008,0.0,5.2,31.6,7.8
60,01/03/2008,0.0,5.7,33.0,8.5
61,02/03/2008,0.0,5.1,31.8,8.7
62,03/03/2008,0.0,5.5,31.2,6.3
63,04/03/2008,0.0,4.1,30.4,7.4
64,05/03/2008,0.0,5.8,32.4,7.0
65,06/03/2008,0.0,6.2,31.0,6.0
66,07/03/2008,0.0,5.4,31.2,4.3
67,08/03/2008,0.0,5.8,29.5,4.5
68,09/03/2008,0.0,6.1,29.9,5.4
69,10/03/2008,0.0,5.1,31.1,5.5
70,11/03/2008,0.0,5.3,32.0,6.8
71,12/03/2008,0.0,6.0,31.9,6.8
72,13/03/2008,0.0,6.7,32.6,7.2
73,14/03/2008,0.0,6.0,32.7,6.6
74,15/03/2008,0.0,5.9,32.9,7.0
75,16/03/2008,0.0,6.3,32.5,7.2
76,17/03/2008,0.0,5.7,31.9,7.5
77,18/03/2008,0.0,6.5,30.9,7.6
78,19/03/2008,0.0,6.0,32.1,7.5
79,20/03/2008,0.0,5.7,32.8,8.4
80,21/03/2008,0.0,6.0,33.3,9.5
81,22/03/2008,0.0,5.9,33.9,9.1
82,23/03/2008,0.0,6.0,33.7,8.9
83,24/03/2008,0.0,6.4,32.9,9.1
84,25/03/2008,0.0,5.2,32.5,8.9
85,26/03/2008,0.0,6.6,33.4,10.5
86,27/03/2008,0.0,6.1,34.0,10.3
87,28/03/2008,0.0,7.5,33.6,9.9
88,29/03/2008,0.0,6.5,33.5,8.2
89,30/03/2008,0.0,7.0,33.4,8.8
90,31/03/2008,0.0,6.5,35.4,8.5
91,01/04/2008,0.0,7.6,34.1,9.3
92,02/04/2008,0.0,6.9,34.5,9.9
