,FECHA,PRECIP(mm),EVAP(mm),TMAX(°C),TMIN(°C)
0,01/01/2008,0.0,9.1,26.8,7.0
1,02/01/2008,0.0,9.6,21.0,8.8
2,03/01/2008,0.0,3.0,20.0,5.0
3,04/01/2008,0.0,3.0,23.3,3.0
4,05/01/2008,0.0,1.6,26.8,4.0
5,06/01/2008,0.0,4.8,24.7,5.8
6,07/01/2008,0.0,4.0,27.0,3.2
7,08/01/2008,0.0,3.8,26.8,2.0
8,09/01/2008,0.0,4.1,26.2,2.3
9,10/01/2008,0.0,3.2,26.5,3.0
10,11/01/2008,0.0,3.4,24.3,4.0
11,12/01/2008,0.0,3.9,25.0,1.0
12,13/01/2008,0.0,3.1,29.0,6.0
13,14/01/2008,0.0,3.1,24.0,6.0
14,15/01/2008,0.0,3.3,23.0,7.3
15,16/01/2008,0.0,3.2,22.7,3.5
16,17/01/2008,0.0,3.0,22.5,4.0
17,18/01/2008,0.0,3.0,23.7,4.7
18,19/01/2008,0.0,5.6,27.4,8.0
19,20/01/2008,0.0,4.2,26.0,5.4
20,21/01/2008,0.0,3.5,26.3,4.8
21,22/01/2008,0.0,3.0,27.0,5.0
22,23/01/2008,0.0,4.3,30.0,6.6
23,24/01/2008,0.0,4.1,28.8,6.8
24,25/01/2008,0.0,3.5,27.5,7.4
25,26/01/2008,0.0,4.4,29.0,9.0
26,27/01/2008,0.0,4.2,28.5,8.2
27,28/01/2008,0.0,3.9,28.5,7.0
28,29/01/2008,0.0,4.7,28.5,8.0
29,30/01/2008,0.0,4.6,27.3,7.8
30,31/01/2008,0.0,4.6,27.2,5.0
31,01/02/2008,0.0,4.2,26.8,5.4
32,02/02/2008,0.0,4.6,27.0,4.8
33,03/02/2008,0.0,4.4,28.0,5.0
34,04/02/2008,0.0,4.9,27.6,5.0
35,05/02/2008,0.0,4.8,26.5,3.6
36,06/02/2008,0.0,5.2,27.0,4.0
37,07/02/2008,0.0,4.2,26.8,3.4
38,08/02/2008,0.0,4.2,27.6,8.0
39,09/02/2008,0.0,4.0,29.0,5.6
40,10/02/2008,0.0,3.8,26.6,7.0
41,11/02/2008,0.0,3.8,26.6,7.0
42,12/02/2008,0.0,3.8,27.0,4.6
43,13/02/2008,0.0,5.6,28.0,4.4
44,14/02/2008,0.0,5.9,27.0,3.2
45,15/02/2008,0.0,6.0,28.4,3.2
46,16/02/2008,0.0,5.5,30.0,3.8
47,17/02/2008,0.0,6.1,28.5,4.0
48,18/02/2008,0.0,6.1,4.0,2.4
49,19/02/2008,0.0,5.7,28.0,3.2
50,20/02/2008,0.0,5.5,29.0,3.0
51,21/02/2008,0.0,4.9,28.8,3.8
52,22/02/2008,0.0,5.1,30.5,4.0
53,23/02/2008,0.0,6.9,33.0,5.0
54,24/02/2008,0.0,6.1,29.8,8.7
55,25/02/2008,0.0,6.4,29.6,9.0
56,26/02/2008,0.0,6.3,30.6,5.0
57,27/02/2008,0.0,5.9,28.5,4.6
58,28/02/2008,0.0,6.4,28.0,6.0
59,29/02/2008,0.0,5.4,29.2,5.6
60,01/03/2008,0.0,5.5,31.0,7.4
61,02/03/2008,0.0,5.2,29.0,5.0
62,03/03/2008,0.0,5.2,29.0,5.0
63,04/03/2008,0.0,4.2,26.8,8.6
64,05/03/2008,0.0,6.4,30.8,4.8
65,06/03/2008,0.0,6.6,29.3,3.4
66,07/03/2008,0.0,5.1,28.3,3.4
67,08/03/2008,0.0,7.6,26.0,2.2
68,09/03/2008,0.0,6.8,26.8,2.6
69,10/03/2008,0.0,6.1,27.3,3.8
70,11/03/2008,0.0,5.9,30.7,6.0
71,12/03/2008,0.0,6.3,31.2,6.0
72,13/03/2008,0.0,6.7,29.8,6.0
73,14/03/2008,0.0,7.0,31.0,4.0
74,15/03/2008,0.0,7.0,31.5,4.0
75,16/03/2008,0.0,7.0,30.5,4.6
